variant,seed,prediction_mse,coordinate_std_mean,coordinate_std_min,collapsed_coordinate_fraction,covariance_identity_rmse,covariance_condition_number,effective_rank,linear_probe_r2,predicted_next_state_r2,sigreg_statistic,train_seconds
variance,0,0.00017983693396672606,1.0997907942996425,1.069200139782577,0.0,1.1342782957212343,702418.253261986,1.0010111649938322,0.2358790311058787,0.21644326185953378,1725.566162109375,6.9982044249773026
variance,1,0.00023139500990509987,1.1690047009731122,1.0730537086315965,0.0,1.2892043552576617,523358.8409623833,1.0069018586435516,0.28961354946533435,0.2667333402691201,1978.2025146484375,6.697090297937393
variance,2,0.00023574680380988866,1.0678827658852628,1.0402377006917265,0.0,1.068474826054966,582806.9701979802,1.0010086607450093,0.22408225796544023,0.049307907415845786,1526.5399169921875,6.666213486343622
