variant,seed,prediction_mse,coordinate_std_mean,coordinate_std_min,collapsed_coordinate_fraction,covariance_identity_rmse,covariance_condition_number,effective_rank,linear_probe_r2,predicted_next_state_r2,sigreg_statistic,train_seconds
variance,0,0.007342526689171791,1.3183136425706738,1.1038038793605094,0.0,1.5963009636918177,85051.83575382963,1.20018092308141,0.5733553983175241,0.5275436335183237,1653.07763671875,6.793888196349144
variance,1,0.008875862695276737,1.2187358304320983,1.0283657104120956,0.0,1.1802019729886772,35277.9167603173,1.706513203738338,0.5599404908303005,0.55134618067969,722.9475708007812,5.815868125297129
variance,2,0.008338144049048424,1.2914132640165628,1.0950844452630666,0.0,1.5622144584055324,76090.87839000343,1.1150041968215818,0.5450437647060535,0.32407930627972725,1114.142333984375,5.84425272513181
