variant,seed,prediction_mse,coordinate_std_mean,coordinate_std_min,collapsed_coordinate_fraction,covariance_identity_rmse,covariance_condition_number,effective_rank,linear_probe_r2,predicted_next_state_r2,sigreg_statistic,train_seconds
sigreg,0,0.01240309327840805,0.9952801604774447,0.9766018381871273,0.0,0.02338414877244452,1.237284112702769,7.982650915450735,0.9603812693897648,0.9526105967187367,3.9378490447998047,8.134646723046899
sigreg,1,0.015597796998918056,0.9999851007452187,0.984095619442942,0.0,0.034892475255307434,1.3671041256695982,7.960759354448488,0.8066216679497623,0.7922616494565762,7.3431854248046875,7.631350040435791
sigreg,2,0.012554826214909554,0.9929476954428245,0.9733286988212357,0.0,0.025793383493936884,1.2523364078435562,7.978709484211478,0.9629715161548407,0.9555238144289837,3.831195831298828,7.652592991478741
