variant,seed,prediction_mse,coordinate_std_mean,coordinate_std_min,collapsed_coordinate_fraction,covariance_identity_rmse,covariance_condition_number,effective_rank,linear_probe_r2,predicted_next_state_r2,sigreg_statistic,train_seconds
sigreg,0,0.01628364622592926,1.0120778311812684,0.9867343246114546,0.0,0.02473931836101638,1.2076644272845616,7.983731590560813,0.9570297172309433,0.9502456949935809,4.625851631164551,8.822948469780385
sigreg,1,0.01624143309891224,1.010263823627368,0.9771360705198402,0.0,0.03403259614086358,1.370364740665,7.9660832533987245,0.9574949204714147,0.9512664606699396,4.8888349533081055,8.497417361475527
sigreg,2,0.016376256942749023,1.0103505696231638,0.9832082534008425,0.0,0.031040140479228037,1.3109959517911423,7.9721046974495176,0.9559897199534894,0.9498017065068347,5.102077484130859,8.457043681293726
