variant,seed,prediction_mse,coordinate_std_mean,coordinate_std_min,collapsed_coordinate_fraction,covariance_identity_rmse,covariance_condition_number,effective_rank,linear_probe_r2,predicted_next_state_r2,sigreg_statistic,train_seconds
sigreg,0,0.007708841469138861,0.9719392671047435,0.943065726453285,0.0,0.030531533349215996,1.2041101337921247,7.98026356506601,0.981296428170792,0.9715208026720159,10.459218978881836,8.89919173810631
sigreg,1,0.009062858298420906,0.9820421843713072,0.956413982829834,0.0,0.032150613967739126,1.312353377502011,7.969680560153412,0.9058994668989656,0.896526638419676,10.156991004943848,8.552170669659972
sigreg,2,0.007686931639909744,0.9759427175318894,0.9564778401033794,0.0,0.032256784414002614,1.299901177554928,7.973365421016084,0.976908794363118,0.9677782781503752,8.98103141784668,8.725987397134304
